orderID;customerID;employeeID;orderDate;monthOrder;yearOrder;requiredDate;shippedDate;shipperID;companyName;freight;lateDays;companyName.1;contactName;contactTitle;city.1;country.1;employeeName;title;city;country;reportsTo;productID;unitPrice;quantity;discount;sale;productName;quantityPerUnit;unitPrice.1;discontinued;categoryID;categoryName;description
10862;LEHMS;8;30.01.2015;Январь;2015;13.03.2015;02.02.2015;2;United Package;53,23;39;Lehmanns Marktstand;Renate Messner;Sales Representative;Frankfurt a.M.;Germany;Laura Callahan;Sales Manager;New York;USA;2;52;7;8;0;56;Filo Mix;16 - 2 kg boxes;7;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10863;HILAA;4;02.02.2015;Февраль;2015;02.03.2015;17.02.2015;2;United Package;30,26;13;HILARION-Abastos;Carlos Hernбndez;Sales Representative;San Cristуbal;Venezuela;Margaret Peacock;Sales Representative;New York;USA;8;1;18;20;0,15;360;Chai;10 boxes x 20 bags;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10863;HILAA;4;02.02.2015;Февраль;2015;02.03.2015;17.02.2015;2;United Package;30,26;13;HILARION-Abastos;Carlos Hernбndez;Sales Representative;San Cristуbal;Venezuela;Margaret Peacock;Sales Representative;New York;USA;8;58;13,25;12;0,15;159;Escargots de Bourgogne;24 pieces;13,25;0;8;Seafood;Seaweed and fish
10864;AROUT;4;02.02.2015;Февраль;2015;02.03.2015;09.02.2015;2;United Package;3,04;21;Around the Horn;Thomas Hardy;Sales Representative;London;UK;Margaret Peacock;Sales Representative;New York;USA;8;35;18;4;0;72;Steeleye Stout;24 - 12 oz bottles;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10864;AROUT;4;02.02.2015;Февраль;2015;02.03.2015;09.02.2015;2;United Package;3,04;21;Around the Horn;Thomas Hardy;Sales Representative;London;UK;Margaret Peacock;Sales Representative;New York;USA;8;67;14;15;0;210;Laughing Lumberjack Lager;24 - 12 oz bottles;14;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10865;QUICK;2;02.02.2015;Февраль;2015;16.02.2015;12.02.2015;1;Speedy Express;348,14;4;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Andrew Fuller;Vice President Sales;New York;USA;;38;263,5;60;0,05;15810;Cфte de Blaye;12 - 75 cl bottles;263,5;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10865;QUICK;2;02.02.2015;Февраль;2015;16.02.2015;12.02.2015;1;Speedy Express;348,14;4;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Andrew Fuller;Vice President Sales;New York;USA;;39;18;80;0,05;1440;Chartreuse verte;750 cc per bottle;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10866;BERGS;5;03.02.2015;Февраль;2015;03.03.2015;12.02.2015;1;Speedy Express;109,11;19;Berglunds snabbkцp;Christina Berglund;Order Administrator;Luleе;Sweden;Steven Buchanan;Sales Manager;London;UK;2;2;19;21;0,25;399;Chang;24 - 12 oz bottles;19;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10866;BERGS;5;03.02.2015;Февраль;2015;03.03.2015;12.02.2015;1;Speedy Express;109,11;19;Berglunds snabbkцp;Christina Berglund;Order Administrator;Luleе;Sweden;Steven Buchanan;Sales Manager;London;UK;2;24;4,5;6;0,25;27;Guarana Fantastica;12 - 355 ml cans;4,5;1;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10866;BERGS;5;03.02.2015;Февраль;2015;03.03.2015;12.02.2015;1;Speedy Express;109,11;19;Berglunds snabbkцp;Christina Berglund;Order Administrator;Luleе;Sweden;Steven Buchanan;Sales Manager;London;UK;2;30;25,89;40;0,25;1035,6;Nord-Ost Matjeshering;10 - 200 g glasses;25,89;0;8;Seafood;Seaweed and fish
10867;LONEP;6;03.02.2015;Февраль;2015;17.03.2015;11.02.2015;1;Speedy Express;1,93;34;Lonesome Pine Restaurant;Fran Wilson;Sales Manager;Portland;USA;Michael Suyama;Sales Representative;London;UK;5;53;32,8;3;0;98,4;Perth Pasties;48 pieces;32,8;1;6;Meat & Poultry;Prepared meats
10868;QUEEN;7;04.02.2015;Февраль;2015;04.03.2015;23.02.2015;2;United Package;191,27;9;Queen Cozinha;Lъcia Carvalho;Marketing Assistant;Sao Paulo;Brazil;Robert King;Sales Representative;London;UK;5;26;31,23;20;0;624,6;Gumbдr Gummibдrchen;100 - 250 g bags;31,23;0;3;Confections;Desserts, candies, and sweet breads
10868;QUEEN;7;04.02.2015;Февраль;2015;04.03.2015;23.02.2015;2;United Package;191,27;9;Queen Cozinha;Lъcia Carvalho;Marketing Assistant;Sao Paulo;Brazil;Robert King;Sales Representative;London;UK;5;35;18;30;0;540;Steeleye Stout;24 - 12 oz bottles;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10868;QUEEN;7;04.02.2015;Февраль;2015;04.03.2015;23.02.2015;2;United Package;191,27;9;Queen Cozinha;Lъcia Carvalho;Marketing Assistant;Sao Paulo;Brazil;Robert King;Sales Representative;London;UK;5;49;20;42;0,1;840;Maxilaku;24 - 50 g pkgs.;20;0;3;Confections;Desserts, candies, and sweet breads
10869;SEVES;5;04.02.2015;Февраль;2015;04.03.2015;09.02.2015;1;Speedy Express;143,28;23;Seven Seas Imports;Hari Kumar;Sales Manager;London;UK;Steven Buchanan;Sales Manager;London;UK;2;1;18;40;0;720;Chai;10 boxes x 20 bags;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10869;SEVES;5;04.02.2015;Февраль;2015;04.03.2015;09.02.2015;1;Speedy Express;143,28;23;Seven Seas Imports;Hari Kumar;Sales Manager;London;UK;Steven Buchanan;Sales Manager;London;UK;2;11;21;10;0;210;Queso Cabrales;1 kg pkg.;21;0;4;Dairy Products;Cheeses
10869;SEVES;5;04.02.2015;Февраль;2015;04.03.2015;09.02.2015;1;Speedy Express;143,28;23;Seven Seas Imports;Hari Kumar;Sales Manager;London;UK;Steven Buchanan;Sales Manager;London;UK;2;23;9;50;0;450;Tunnbrцd;12 - 250 g pkgs.;9;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10869;SEVES;5;04.02.2015;Февраль;2015;04.03.2015;09.02.2015;1;Speedy Express;143,28;23;Seven Seas Imports;Hari Kumar;Sales Manager;London;UK;Steven Buchanan;Sales Manager;London;UK;2;68;12,5;20;0;250;Scottish Longbreads;10 boxes x 8 pieces;12,5;0;3;Confections;Desserts, candies, and sweet breads
10870;WOLZA;5;04.02.2015;Февраль;2015;04.03.2015;13.02.2015;3;Federal Shipping;12,04;19;Wolski  Zajazd;Zbyszek Piestrzeniewicz;Owner;Warszawa;Poland;Steven Buchanan;Sales Manager;London;UK;2;35;18;3;0;54;Steeleye Stout;24 - 12 oz bottles;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10870;WOLZA;5;04.02.2015;Февраль;2015;04.03.2015;13.02.2015;3;Federal Shipping;12,04;19;Wolski  Zajazd;Zbyszek Piestrzeniewicz;Owner;Warszawa;Poland;Steven Buchanan;Sales Manager;London;UK;2;51;53;2;0;106;Manjimup Dried Apples;50 - 300 g pkgs.;53;0;7;Produce;Dried fruit and bean curd
10871;BONAP;9;05.02.2015;Февраль;2015;05.03.2015;10.02.2015;2;United Package;112,27;23;Bon app';Laurence Lebihan;Owner;Marseille;France;Anne Dodsworth;Sales Representative;London;UK;5;6;25;50;0,05;1250;Grandma's Boysenberry Spread;12 - 8 oz jars;25;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10871;BONAP;9;05.02.2015;Февраль;2015;05.03.2015;10.02.2015;2;United Package;112,27;23;Bon app';Laurence Lebihan;Owner;Marseille;France;Anne Dodsworth;Sales Representative;London;UK;5;16;17,45;12;0,05;209,4;Pavlova;32 - 500 g boxes;17,45;0;3;Confections;Desserts, candies, and sweet breads
10871;BONAP;9;05.02.2015;Февраль;2015;05.03.2015;10.02.2015;2;United Package;112,27;23;Bon app';Laurence Lebihan;Owner;Marseille;France;Anne Dodsworth;Sales Representative;London;UK;5;17;39;16;0,05;624;Alice Mutton;20 - 1 kg tins;39;1;6;Meat & Poultry;Prepared meats
10872;GODOS;5;05.02.2015;Февраль;2015;05.03.2015;09.02.2015;2;United Package;175,32;24;Godos Cocina Tнpica;Josй Pedro Freyre;Sales Manager;Sevilla;Spain;Steven Buchanan;Sales Manager;London;UK;2;55;24;10;0,05;240;Pвtй chinois;24 boxes x 2 pies;24;0;6;Meat & Poultry;Prepared meats
10872;GODOS;5;05.02.2015;Февраль;2015;05.03.2015;09.02.2015;2;United Package;175,32;24;Godos Cocina Tнpica;Josй Pedro Freyre;Sales Manager;Sevilla;Spain;Steven Buchanan;Sales Manager;London;UK;2;62;49,3;20;0,05;986;Tarte au sucre;48 pies;49,3;0;3;Confections;Desserts, candies, and sweet breads
10872;GODOS;5;05.02.2015;Февраль;2015;05.03.2015;09.02.2015;2;United Package;175,32;24;Godos Cocina Tнpica;Josй Pedro Freyre;Sales Manager;Sevilla;Spain;Steven Buchanan;Sales Manager;London;UK;2;64;33,25;15;0,05;498,75;Wimmers gute Semmelknцdel;20 bags x 4 pieces;33,25;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10872;GODOS;5;05.02.2015;Февраль;2015;05.03.2015;09.02.2015;2;United Package;175,32;24;Godos Cocina Tнpica;Josй Pedro Freyre;Sales Manager;Sevilla;Spain;Steven Buchanan;Sales Manager;London;UK;2;65;21,05;21;0,05;442,05;Louisiana Fiery Hot Pepper Sauce;32 - 8 oz bottles;21,05;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10873;WILMK;4;06.02.2015;Февраль;2015;06.03.2015;09.02.2015;1;Speedy Express;0,82;25;Wilman Kala;Matti Karttunen;Owner/Marketing Assistant;Helsinki;Finland;Margaret Peacock;Sales Representative;New York;USA;8;21;10;20;0;200;Sir Rodney's Scones;24 pkgs. x 4 pieces;10;0;3;Confections;Desserts, candies, and sweet breads
10873;WILMK;4;06.02.2015;Февраль;2015;06.03.2015;09.02.2015;1;Speedy Express;0,82;25;Wilman Kala;Matti Karttunen;Owner/Marketing Assistant;Helsinki;Finland;Margaret Peacock;Sales Representative;New York;USA;8;28;45,6;3;0;136,8;Rцssle Sauerkraut;25 - 825 g cans;45,6;1;7;Produce;Dried fruit and bean curd
10874;GODOS;5;06.02.2015;Февраль;2015;06.03.2015;11.02.2015;2;United Package;19,58;23;Godos Cocina Tнpica;Josй Pedro Freyre;Sales Manager;Sevilla;Spain;Steven Buchanan;Sales Manager;London;UK;2;10;31;10;0;310;Ikura;12 - 200 ml jars;31;0;8;Seafood;Seaweed and fish
10875;BERGS;4;06.02.2015;Февраль;2015;06.03.2015;03.03.2015;2;United Package;32,37;3;Berglunds snabbkцp;Christina Berglund;Order Administrator;Luleе;Sweden;Margaret Peacock;Sales Representative;New York;USA;8;19;9,2;25;0;230;Teatime Chocolate Biscuits;10 boxes x 12 pieces;9,2;0;3;Confections;Desserts, candies, and sweet breads
10875;BERGS;4;06.02.2015;Февраль;2015;06.03.2015;03.03.2015;2;United Package;32,37;3;Berglunds snabbkцp;Christina Berglund;Order Administrator;Luleе;Sweden;Margaret Peacock;Sales Representative;New York;USA;8;47;9,5;21;0,1;199,5;Zaanse koeken;10 - 4 oz boxes;9,5;0;3;Confections;Desserts, candies, and sweet breads
10875;BERGS;4;06.02.2015;Февраль;2015;06.03.2015;03.03.2015;2;United Package;32,37;3;Berglunds snabbkцp;Christina Berglund;Order Administrator;Luleе;Sweden;Margaret Peacock;Sales Representative;New York;USA;8;49;20;15;0;300;Maxilaku;24 - 50 g pkgs.;20;0;3;Confections;Desserts, candies, and sweet breads
10876;BONAP;7;09.02.2015;Февраль;2015;09.03.2015;12.02.2015;3;Federal Shipping;60,42;25;Bon app';Laurence Lebihan;Owner;Marseille;France;Robert King;Sales Representative;London;UK;5;46;12;21;0;252;Spegesild;4 - 450 g glasses;12;0;8;Seafood;Seaweed and fish
10876;BONAP;7;09.02.2015;Февраль;2015;09.03.2015;12.02.2015;3;Federal Shipping;60,42;25;Bon app';Laurence Lebihan;Owner;Marseille;France;Robert King;Sales Representative;London;UK;5;64;33,25;20;0;665;Wimmers gute Semmelknцdel;20 bags x 4 pieces;33,25;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10877;RICAR;1;09.02.2015;Февраль;2015;09.03.2015;19.02.2015;1;Speedy Express;38,06;18;Ricardo Adocicados;Janete Limeira;Assistant Sales Agent;Rio de Janeiro;Brazil;Nancy Davolio;Sales Representative;New York;USA;8;16;17,45;30;0,25;523,5;Pavlova;32 - 500 g boxes;17,45;0;3;Confections;Desserts, candies, and sweet breads
10877;RICAR;1;09.02.2015;Февраль;2015;09.03.2015;19.02.2015;1;Speedy Express;38,06;18;Ricardo Adocicados;Janete Limeira;Assistant Sales Agent;Rio de Janeiro;Brazil;Nancy Davolio;Sales Representative;New York;USA;8;18;62,5;25;0;1562,5;Carnarvon Tigers;16 kg pkg.;62,5;0;8;Seafood;Seaweed and fish
10878;QUICK;4;10.02.2015;Февраль;2015;10.03.2015;12.02.2015;1;Speedy Express;46,69;26;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Margaret Peacock;Sales Representative;New York;USA;8;20;81;20;0,05;1620;Sir Rodney's Marmalade;30 gift boxes;81;0;3;Confections;Desserts, candies, and sweet breads
10879;WILMK;3;10.02.2015;Февраль;2015;10.03.2015;12.02.2015;3;Federal Shipping;8,5;26;Wilman Kala;Matti Karttunen;Owner/Marketing Assistant;Helsinki;Finland;Janet Leverling;Sales Representative;New York;USA;8;40;18,4;12;0;220,8;Boston Crab Meat;24 - 4 oz tins;18,4;0;8;Seafood;Seaweed and fish
10879;WILMK;3;10.02.2015;Февраль;2015;10.03.2015;12.02.2015;3;Federal Shipping;8,5;26;Wilman Kala;Matti Karttunen;Owner/Marketing Assistant;Helsinki;Finland;Janet Leverling;Sales Representative;New York;USA;8;65;21,05;10;0;210,5;Louisiana Fiery Hot Pepper Sauce;32 - 8 oz bottles;21,05;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10879;WILMK;3;10.02.2015;Февраль;2015;10.03.2015;12.02.2015;3;Federal Shipping;8,5;26;Wilman Kala;Matti Karttunen;Owner/Marketing Assistant;Helsinki;Finland;Janet Leverling;Sales Representative;New York;USA;8;76;18;10;0;180;Lakkalikцri;500 ml;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10880;FOLKO;7;10.02.2015;Февраль;2015;24.03.2015;18.02.2015;1;Speedy Express;88,01;34;Folk och fд HB;Maria Larsson;Owner;Brдcke;Sweden;Robert King;Sales Representative;London;UK;5;23;9;30;0,2;270;Tunnbrцd;12 - 250 g pkgs.;9;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10880;FOLKO;7;10.02.2015;Февраль;2015;24.03.2015;18.02.2015;1;Speedy Express;88,01;34;Folk och fд HB;Maria Larsson;Owner;Brдcke;Sweden;Robert King;Sales Representative;London;UK;5;61;28,5;30;0,2;855;Sirop d'йrable;24 - 500 ml bottles;28,5;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10880;FOLKO;7;10.02.2015;Февраль;2015;24.03.2015;18.02.2015;1;Speedy Express;88,01;34;Folk och fд HB;Maria Larsson;Owner;Brдcke;Sweden;Robert King;Sales Representative;London;UK;5;70;15;50;0,2;750;Outback Lager;24 - 355 ml bottles;15;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10881;CACTU;4;11.02.2015;Февраль;2015;11.03.2015;18.02.2015;1;Speedy Express;2,84;21;Cactus Comidas para llevar;Patricio Simpson;Sales Agent;Buenos Aires;Argentina;Margaret Peacock;Sales Representative;New York;USA;8;73;15;10;0;150;Rцd Kaviar;24 - 150 g jars;15;0;8;Seafood;Seaweed and fish
10882;SAVEA;4;11.02.2015;Февраль;2015;11.03.2015;20.02.2015;3;Federal Shipping;23,1;19;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Margaret Peacock;Sales Representative;New York;USA;8;42;14;25;0;350;Singaporean Hokkien Fried Mee;32 - 1 kg pkgs.;14;1;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10882;SAVEA;4;11.02.2015;Февраль;2015;11.03.2015;20.02.2015;3;Federal Shipping;23,1;19;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Margaret Peacock;Sales Representative;New York;USA;8;49;20;20;0,15;400;Maxilaku;24 - 50 g pkgs.;20;0;3;Confections;Desserts, candies, and sweet breads
10882;SAVEA;4;11.02.2015;Февраль;2015;11.03.2015;20.02.2015;3;Federal Shipping;23,1;19;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Margaret Peacock;Sales Representative;New York;USA;8;54;7,45;32;0,15;238,4;Tourtiиre;16 pies;7,45;0;6;Meat & Poultry;Prepared meats
10883;LONEP;8;12.02.2015;Февраль;2015;12.03.2015;20.02.2015;3;Federal Shipping;0,53;20;Lonesome Pine Restaurant;Fran Wilson;Sales Manager;Portland;USA;Laura Callahan;Sales Manager;New York;USA;2;24;4,5;8;0;36;Guarana Fantastica;12 - 355 ml cans;4,5;1;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10884;LETSS;4;12.02.2015;Февраль;2015;12.03.2015;13.02.2015;2;United Package;90,97;27;Let's Stop N Shop;Jaime Yorres;Owner;San Francisco;USA;Margaret Peacock;Sales Representative;New York;USA;8;21;10;40;0,05;400;Sir Rodney's Scones;24 pkgs. x 4 pieces;10;0;3;Confections;Desserts, candies, and sweet breads
10884;LETSS;4;12.02.2015;Февраль;2015;12.03.2015;13.02.2015;2;United Package;90,97;27;Let's Stop N Shop;Jaime Yorres;Owner;San Francisco;USA;Margaret Peacock;Sales Representative;New York;USA;8;56;38;21;0,05;798;Gnocchi di nonna Alice;24 - 250 g pkgs.;38;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10884;LETSS;4;12.02.2015;Февраль;2015;12.03.2015;13.02.2015;2;United Package;90,97;27;Let's Stop N Shop;Jaime Yorres;Owner;San Francisco;USA;Margaret Peacock;Sales Representative;New York;USA;8;65;21,05;12;0,05;252,6;Louisiana Fiery Hot Pepper Sauce;32 - 8 oz bottles;21,05;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10885;SUPRD;6;12.02.2015;Февраль;2015;12.03.2015;18.02.2015;3;Federal Shipping;5,64;22;Suprкmes dйlices;Pascale Cartrain;Accounting Manager;Charleroi;Belgium;Michael Suyama;Sales Representative;London;UK;5;2;19;20;0;380;Chang;24 - 12 oz bottles;19;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10885;SUPRD;6;12.02.2015;Февраль;2015;12.03.2015;18.02.2015;3;Federal Shipping;5,64;22;Suprкmes dйlices;Pascale Cartrain;Accounting Manager;Charleroi;Belgium;Michael Suyama;Sales Representative;London;UK;5;24;4,5;12;0;54;Guarana Fantastica;12 - 355 ml cans;4,5;1;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10885;SUPRD;6;12.02.2015;Февраль;2015;12.03.2015;18.02.2015;3;Federal Shipping;5,64;22;Suprкmes dйlices;Pascale Cartrain;Accounting Manager;Charleroi;Belgium;Michael Suyama;Sales Representative;London;UK;5;70;15;30;0;450;Outback Lager;24 - 355 ml bottles;15;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10885;SUPRD;6;12.02.2015;Февраль;2015;12.03.2015;18.02.2015;3;Federal Shipping;5,64;22;Suprкmes dйlices;Pascale Cartrain;Accounting Manager;Charleroi;Belgium;Michael Suyama;Sales Representative;London;UK;5;77;13;25;0;325;Original Frankfurter Grьne SoЯe;12 boxes;13;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10886;HANAR;1;13.02.2015;Февраль;2015;13.03.2015;02.03.2015;1;Speedy Express;4,99;11;Hanari Carnes;Mario Pontes;Accounting Manager;Rio de Janeiro;Brazil;Nancy Davolio;Sales Representative;New York;USA;8;10;31;70;0;2170;Ikura;12 - 200 ml jars;31;0;8;Seafood;Seaweed and fish
10886;HANAR;1;13.02.2015;Февраль;2015;13.03.2015;02.03.2015;1;Speedy Express;4,99;11;Hanari Carnes;Mario Pontes;Accounting Manager;Rio de Janeiro;Brazil;Nancy Davolio;Sales Representative;New York;USA;8;31;12,5;35;0;437,5;Gorgonzola Telino;12 - 100 g pkgs;12,5;0;4;Dairy Products;Cheeses
10886;HANAR;1;13.02.2015;Февраль;2015;13.03.2015;02.03.2015;1;Speedy Express;4,99;11;Hanari Carnes;Mario Pontes;Accounting Manager;Rio de Janeiro;Brazil;Nancy Davolio;Sales Representative;New York;USA;8;77;13;40;0;520;Original Frankfurter Grьne SoЯe;12 boxes;13;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10887;GALED;8;13.02.2015;Февраль;2015;13.03.2015;16.02.2015;3;Federal Shipping;1,25;25;Galerнa del gastrуnomo;Eduardo Saavedra;Marketing Manager;Barcelona;Spain;Laura Callahan;Sales Manager;New York;USA;2;25;14;5;0;70;NuNuCa NuЯ-Nougat-Creme;20 - 450 g glasses;14;0;3;Confections;Desserts, candies, and sweet breads
10888;GODOS;1;16.02.2015;Февраль;2015;16.03.2015;23.02.2015;2;United Package;51,87;21;Godos Cocina Tнpica;Josй Pedro Freyre;Sales Manager;Sevilla;Spain;Nancy Davolio;Sales Representative;New York;USA;8;2;19;20;0;380;Chang;24 - 12 oz bottles;19;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10888;GODOS;1;16.02.2015;Февраль;2015;16.03.2015;23.02.2015;2;United Package;51,87;21;Godos Cocina Tнpica;Josй Pedro Freyre;Sales Manager;Sevilla;Spain;Nancy Davolio;Sales Representative;New York;USA;8;68;12,5;18;0;225;Scottish Longbreads;10 boxes x 8 pieces;12,5;0;3;Confections;Desserts, candies, and sweet breads
10889;RATTC;9;16.02.2015;Февраль;2015;16.03.2015;23.02.2015;3;Federal Shipping;280,61;21;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Anne Dodsworth;Sales Representative;London;UK;5;11;21;40;0;840;Queso Cabrales;1 kg pkg.;21;0;4;Dairy Products;Cheeses
10889;RATTC;9;16.02.2015;Февраль;2015;16.03.2015;23.02.2015;3;Federal Shipping;280,61;21;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Anne Dodsworth;Sales Representative;London;UK;5;38;263,5;40;0;10540;Cфte de Blaye;12 - 75 cl bottles;263,5;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10890;DUMON;7;16.02.2015;Февраль;2015;16.03.2015;18.02.2015;1;Speedy Express;32,76;26;Du monde entier;Janine Labrune;Owner;Nantes;France;Robert King;Sales Representative;London;UK;5;17;39;15;0;585;Alice Mutton;20 - 1 kg tins;39;1;6;Meat & Poultry;Prepared meats
10890;DUMON;7;16.02.2015;Февраль;2015;16.03.2015;18.02.2015;1;Speedy Express;32,76;26;Du monde entier;Janine Labrune;Owner;Nantes;France;Robert King;Sales Representative;London;UK;5;34;14;10;0;140;Sasquatch Ale;24 - 12 oz bottles;14;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10890;DUMON;7;16.02.2015;Февраль;2015;16.03.2015;18.02.2015;1;Speedy Express;32,76;26;Du monde entier;Janine Labrune;Owner;Nantes;France;Robert King;Sales Representative;London;UK;5;41;9,65;14;0;135,1;Jack's New England Clam Chowder;12 - 12 oz cans;9,65;0;8;Seafood;Seaweed and fish
10891;LEHMS;7;17.02.2015;Февраль;2015;17.03.2015;19.02.2015;2;United Package;20,37;26;Lehmanns Marktstand;Renate Messner;Sales Representative;Frankfurt a.M.;Germany;Robert King;Sales Representative;London;UK;5;30;25,89;15;0,05;388,35;Nord-Ost Matjeshering;10 - 200 g glasses;25,89;0;8;Seafood;Seaweed and fish
10892;MAISD;4;17.02.2015;Февраль;2015;17.03.2015;19.02.2015;2;United Package;120,27;26;Maison Dewey;Catherine Dewey;Sales Agent;Bruxelles;Belgium;Margaret Peacock;Sales Representative;New York;USA;8;59;55;40;0,05;2200;Raclette Courdavault;5 kg pkg.;55;0;4;Dairy Products;Cheeses
10893;KOENE;9;18.02.2015;Февраль;2015;18.03.2015;20.02.2015;2;United Package;77,78;26;Kцniglich Essen;Philip Cramer;Sales Associate;Brandenburg;Germany;Anne Dodsworth;Sales Representative;London;UK;5;8;40;30;0;1200;Northwoods Cranberry Sauce;12 - 12 oz jars;40;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10893;KOENE;9;18.02.2015;Февраль;2015;18.03.2015;20.02.2015;2;United Package;77,78;26;Kцniglich Essen;Philip Cramer;Sales Associate;Brandenburg;Germany;Anne Dodsworth;Sales Representative;London;UK;5;24;4,5;10;0;45;Guarana Fantastica;12 - 355 ml cans;4,5;1;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10893;KOENE;9;18.02.2015;Февраль;2015;18.03.2015;20.02.2015;2;United Package;77,78;26;Kцniglich Essen;Philip Cramer;Sales Associate;Brandenburg;Germany;Anne Dodsworth;Sales Representative;London;UK;5;29;123,79;24;0;2970,96;Thьringer Rostbratwurst;50 bags x 30 sausgs.;123,79;1;6;Meat & Poultry;Prepared meats
10893;KOENE;9;18.02.2015;Февраль;2015;18.03.2015;20.02.2015;2;United Package;77,78;26;Kцniglich Essen;Philip Cramer;Sales Associate;Brandenburg;Germany;Anne Dodsworth;Sales Representative;London;UK;5;30;25,89;35;0;906,15;Nord-Ost Matjeshering;10 - 200 g glasses;25,89;0;8;Seafood;Seaweed and fish
10893;KOENE;9;18.02.2015;Февраль;2015;18.03.2015;20.02.2015;2;United Package;77,78;26;Kцniglich Essen;Philip Cramer;Sales Associate;Brandenburg;Germany;Anne Dodsworth;Sales Representative;London;UK;5;36;19;20;0;380;Inlagd Sill;24 - 250 g  jars;19;0;8;Seafood;Seaweed and fish
10894;SAVEA;1;18.02.2015;Февраль;2015;18.03.2015;20.02.2015;1;Speedy Express;116,13;26;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Nancy Davolio;Sales Representative;New York;USA;8;13;6;28;0,05;168;Konbu;2 kg box;6;0;8;Seafood;Seaweed and fish
10894;SAVEA;1;18.02.2015;Февраль;2015;18.03.2015;20.02.2015;1;Speedy Express;116,13;26;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Nancy Davolio;Sales Representative;New York;USA;8;69;36;50;0,05;1800;Gudbrandsdalsost;10 kg pkg.;36;0;4;Dairy Products;Cheeses
10894;SAVEA;1;18.02.2015;Февраль;2015;18.03.2015;20.02.2015;1;Speedy Express;116,13;26;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Nancy Davolio;Sales Representative;New York;USA;8;75;7,75;120;0,05;930;Rhцnbrдu Klosterbier;24 - 0.5 l bottles;7,75;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10895;ERNSH;3;18.02.2015;Февраль;2015;18.03.2015;23.02.2015;1;Speedy Express;162,75;23;Ernst Handel;Roland Mendel;Sales Manager;Graz;Austria;Janet Leverling;Sales Representative;New York;USA;8;24;4,5;110;0;495;Guarana Fantastica;12 - 355 ml cans;4,5;1;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10895;ERNSH;3;18.02.2015;Февраль;2015;18.03.2015;23.02.2015;1;Speedy Express;162,75;23;Ernst Handel;Roland Mendel;Sales Manager;Graz;Austria;Janet Leverling;Sales Representative;New York;USA;8;39;18;45;0;810;Chartreuse verte;750 cc per bottle;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
